Nombre_Empresa,Id_Empleo,Ciudad,Categoria,Sueldo,Publicado,Vencimiento,Descripcion,Nombre_cargo,Enlace
Banco Pyme Ecofuturo S.A.,692391,"Sucre, Bolivia",Banca y Finanzas ,No Declarado ,10 Diciembre 2018,09 Enero 2019,oficial de creditos semi seniorsucursal chuquisaca  agencia mercado campesino el objetivo del cargo esofertar evaluar presentar sugerir y gestionar la cartera de operaciones crediticias asi como promocionar la gama de productos y servicios que brinda la institucion para el logro de las metas operativas de la sucursal  requisitos profesionales a nivel de licenciatura de las carreras economicas financieras experiencia minima de tres anos en la otorgacion de creditos a la micro y pequena empresa en entidades financieras como tambien en el manejo y recuperacion de cartera en mora  los conocimientos tecnicos requeridos para este cargo son normativa relacionada con el area crediticia emanada de instancias de regulacion y fiscalizacion vinculadas a entidades de intermediacion financiera codigo de comercio gestion de creditos herramientas de pronostico economico financiero ademas de procesadores de palabras y hoja de calculos licencia de conducir para automovil las competencias asociadas al cargo son analisis financiero atencion al cliente trabajo en equipo negociacion ventas analisis y solucion de problemas capacidad de organizacion y planificacion proactividad e iniciativa altos valores eticos y morales las personas interesadas que cumplan con el perfil podran remitir su curriculum vitae indicando su pretension salarial por trabajopolisbo,Oficial de Créditos Semi Sénior (Sucursal: Chuquisaca),https://www.trabajopolis.bo/oferta-de-trabajo-y-empleo-en-bolivia/692391/Oficial-de-Créditos-Semi-Sénior-(Sucursal--Chuquisaca).html?searchId=1546400657&page=1
HANSA LTDA. DIV. AUTOMOTRIZ,685291,"Santa Cruz de la Sierra, Bolivia",Marketing y Ventas ,No Declarado ,10 Diciembre 2018,09 Enero 2019,la division automotriz de hansa ltda busca incorporar a su equipo de trabajo a un ejecutivo de ventas autos wvbase santa cruz formacion y estudiosprofesional en ingenieria comercial o ramas afines experiencia especifica experiencia minima en ventas 2 anos sector automotriz conocimientos sap crm manejo de inventarios excelente manejo de microsoft office licencia de conducir  competencias orientacion a cumplimiento de objetivos trabajo en equipo capacidad de resolucion de conflictos trabajo bajo presion funciones principales asesorar y comercializar la marca audi captacion de nuevos clientes seguimiento y atencion a clientes ofrecemos sueldo fijo min nal  comisiones estabilidad laboral crecimiento profesional solo se tomara en cuenta los cvs que cumplan con los requisitos interesados enviar su hoja de vida con pretension salarial y fotografia actualizada por trabajopolisbo,Ejecutivo(a) de Ventas Autos WV - Santa Cruz,https://www.trabajopolis.bo/oferta-de-trabajo-y-empleo-en-bolivia/685291/Ejecutivo(a)-de-Ventas-Autos-WV---Santa-Cruz.html?searchId=1546400657&page=1
Laboratorios CRESPAL S.A.,692736,"Cochabamba, Bolivia",Medicina y Salud ,De Bs. 2.060 a Bs. 2.999 ,10 Diciembre 2018,09 Enero 2019,buscamosvendedorsede cochabambarequisitos al menos 3 anos de experiencia en ventas de preferencia en el rubro farmaceutico  persona extrovertida conocimiento del mercado farmaceutico  facilidad de trato con personas persona honesta responsable otorgamiento de garantiaslas personas interesadas que cumplan con el perfil podran remitir su curriculum vitae indicando su pretension salarial por trabajopolisbo,Vendedor(a) - Cochabamba,https://www.trabajopolis.bo/oferta-de-trabajo-y-empleo-en-bolivia/692736/Vendedor(a)---Cochabamba.html?searchId=1546400657&page=1
Laboratorios CRESPAL S.A.,692734,"La Paz, Bolivia",Medicina y Salud ,No Declarado ,10 Diciembre 2018,09 Enero 2019,buscamosvendedorsede la pazrequisitos al menos 3 anos de experiencia en ventas de preferencia en el rubro farmaceutico  persona extrovertida conocimiento del mercado farmaceutico  facilidad de trato con personas persona honesta responsable otorgamiento de garantiaslas personas interesadas que cumplan con el perfil podran remitir su curriculum vitae indicando su pretension salarial por trabajopolisbo,Vendedor(a) - La Paz,https://www.trabajopolis.bo/oferta-de-trabajo-y-empleo-en-bolivia/692734/Vendedor(a)---La-Paz.html?searchId=1546400657&page=1
Laboratorios CRESPAL S.A.,692733,"La Paz, Bolivia",Medicina y Salud ,De Bs. 2.060 a Bs. 2.999 ,10 Diciembre 2018,09 Enero 2019,buscamos vendedor   provincias  requisitos al menos 3 anos de experiencia en ventas de preferencia en el rubro farmaceutico persona extrovertida conocimiento del mercado farmaceutico  facilidad de trato con personas conocimiento en tecnicas de venta persona responsable y honesta disponibilidad de viajar a las provincias del departamento de la paz conocimiento de provincias posibilidad de otorgar garantias  las personas interesadas que cumplan con el perfil podran remitir su curriculum vitae indicando su pretension salarial por trabajopolisbo,Vendedor(a) - Provincias,https://www.trabajopolis.bo/oferta-de-trabajo-y-empleo-en-bolivia/692733/Vendedor(a)---Provincias.html?searchId=1546400657&page=1
Autosud Ltda.,692731,"Santa Cruz de la Sierra, Bolivia",Dirección y Gerencia ,No Declarado ,10 Diciembre 2018,09 Enero 2019,autosud precisa contratar un profesional exitoso para el cargo de  gerente comercial  requisitos  titulado de la carrera de ing comercial administracion de empresas yo ramas afines diplomados o maestria en el area comercial  dominio del idioma ingles  experiencia minima de 5 anos en cargo de gerencias comerciales  conocimiento del rubro automotriz  disponibilidad inmediata  competencias  liderazgo orientacion a resultados capacidad de trabajo bajo presion y por objetivos  capacidad analitica buen relacionamiento en el medio local  las personas interesadas que cumplan con el perfil podran remitir su curriculum vitae indicando su pretension salarial por trabajopolisbo,Gerente Comercial,https://www.trabajopolis.bo/oferta-de-trabajo-y-empleo-en-bolivia/692731/Gerente-Comercial.html?searchId=1546400657&page=1
CIAGRO S.A.,692732,"Santa Cruz de la Sierra, Bolivia",Administración y Oficina ,No Declarado ,10 Diciembre 2018,09 Enero 2019,asistente de comercio exterior principales funciones logistica local nacional de importaciones y exportaciones elaboracion y seguimiento de los tramites de comercio exterior en las distintas entidades relacionadas acompanamiento de tramite en las distintas aduanas y recepcion de cargas elaboracion conjunta de tareas con el area de almacenes requerimientos carrera comercio internacional administracion o carreras afines conocimiento de comercio exterior incoterms experiencia minima de 1 ano no excluyente capacidad organizativa y de analisis responsabilidad compromiso y honestidad buenas calificaciones conocimiento medio de ingles adjuntar historico academico de la universidad y certificados de trabajo las personas interesadas que cumplan con el perfil podran remitir su curriculum vitae indicando su pretension salarial por trabajopolisbo,Asistente de Comercio Exterior,https://www.trabajopolis.bo/oferta-de-trabajo-y-empleo-en-bolivia/692732/Asistente-de-Comercio-Exterior.html?searchId=1546400657&page=1
"Compañía de Alimentos Ltda. ""Delizia""",692352,"La Paz, Bolivia",Industria Alimentaria ,Mayores a Bs. 20.000 ,10 Diciembre 2018,09 Enero 2019,gerente de proyecto sap business onerequisitos  profesional en ingenieria de sistemas ingenieria industrial comercial finanzas u otras areas de gestion empresarial  experiencia probada en gestion de proyectos de preferencia implementacion migracion yo integracion de sistemas de software  experiencia especifica en gestion de proyectos de implementacion de sistemas erp preferentemente sistemas sap  manejo de equipos de trabajo orientados a cumplimientos de resultados  conocimiento y experiencia en procesos de gestion produccion logistica y distribucion comercializacion contabilidad por centros de costos costeo abc  capacidad analitica de procesos de negocios  capacidad de interpretar el alcance y funcionalidades del sistema sap business one hana y su aplicacion a los procesos de negocios de la empresa  experiencia en metodologias de gestion de proyectos y comunicacion  experiencia en definicion de controles e indicadores de gestion  experiencia en procesos de mejora y transformacion de modelos de negocios  disponibilidad inmediatafunciones alinear la vision de la empresa respecto al alcance del proyecto establecer el protocolo de comunicacion y escalamiento en la estructura jerarquica del proyecto para notificacion de status factores de riesgo y potenciales desviaciones del alcance y tiempos coordinar la agenda y avance de las tareas responsabilidad de los usuarios clave lideres de proyecto y partner sap encargado de la implementacion de la gestion de alcance gestion de recursos gestion de comunicaciones y escalamiento en la cadena de mando gestion de tiempo gestion de riesgos gestion y control de entregables gestion de evaluacion de resultados soporte y asesoramiento en tecnologias adicionales y colaterales al proyecto redes comunicaciones integracion de sistemas nativos etc planificacion y gestion de ejecucion de tareas inherentes al proyecto controles metricas y reportes de las mismas motivacion permanente al equipo de proyecto y mantenimiento de la actitud ante las tareas del mismo preparacion y adecuacion de estructuras de datos actuales para migracion y carga de datos maestros acompanamiento y validacion de salida en produccion uno o dos cierres mensuales para revision validacion y posibles ajusteslas personas interesadas que cumplan con el perfil podran remitir su curriculum vitae indicando su pretension salarial por trabajopolisbo,Gerente de Proyecto SAP Business One,https://www.trabajopolis.bo/oferta-de-trabajo-y-empleo-en-bolivia/692352/Gerente-de-Proyecto-SAP-Business-One.html?searchId=1546400657&page=1
LABORATORIOS LAFAR S.A,685288,"La Paz, Bolivia",Contabilidad y Economía ,No Declarado ,10 Diciembre 2018,09 Enero 2019,jefe de contabilidad formacion titulado en auditoria financiera contaduria publica contaduria general o ramas afines contar con matricula del colegio de auditores yo contadores cursos en tributacion costos y comercio exterior  experiencia y conocimientos tres  anos de experiencia laboral en cargos de igual responsabilidad experiencia laboral en empresas del rubro industrial experiencia en la elaboracion de estados financieros solidos conocimientos en legislacion tributaria laboral pensiones y seguridad social solidos conocimientos manejando el sistema sap solidos manejo de windows office excel powerpoint outlook y word buenas practicas de manufactura  competencias liderazgo y proactividad responsabilidad  organizacion compromiso atencion a los detalles  las personas interesadas que cumplan con el perfil podran remitir su curriculum vitae indicando su pretension salarial por trabajopolisbo,Jefe de Contabilidad,https://www.trabajopolis.bo/oferta-de-trabajo-y-empleo-en-bolivia/685288/Jefe-de-Contabilidad.html?searchId=1546400657&page=1
EFECTO reclutamiento y selección de personal,684731,"Santa Cruz de la Sierra, Bolivia",Administración y Oficina ,De Bs. 5.000 a Bs. 5.999 ,10 Diciembre 2018,09 Enero 2019,coordinador de operaciones nuestro cliente importante empresa del rubro comercial desea incorporar a su equipo de trabajo un profesional con los siguientes requisitos perfil profesional profesional en ingenieria comercial administracion de empresas o ramas afines manejo de excel nivel intermedio experiencia laboral minima de tres anos en ventas y jefaturas disponibilidad para viajes constantes a provincias principales funciones planificar y controlar las actividades inherentes a operaciones para la central y sucursales en funcion a los parametros y objetivos establecidos por ejemplo coordinacion en ventas reportes control de cartera y mora ventas organizacion de tiendas y aspecto control de stock entre otros delegacion seguimiento y control de funciones del personal de cada sucursal control de cartera con la gestion de informes periodicos en coordinacion con gerencia comercial control de inventario de cada sucursal reportando stock visitas de control a todas las sucursales segun cronograma establecido y eventualidades realizacion de reuniones periodicas con gerencias para reportar eventualidades e informar resultados referente a cada sucursal beneficios todos los beneficios de ley estabilidad laboral remuneracion atractiva en relacion a la responsabilidad del cargo incentivo economico de acuerdo al cumplimiento de objetivos las personas interesadas que cumplan con el perfil podran remitir su curriculum vitae indicando su pretension salarial por trabajopolisbo,Coordinador(a) de Operaciones,https://www.trabajopolis.bo/oferta-de-trabajo-y-empleo-en-bolivia/684731/Coordinador(a)-de-Operaciones.html?searchId=1546400657&page=1
